date;traffic-source;traffic-details;users;visits;pageviews;bounceRate;pageDepth;avgVisitDurationSeconds
2020-08-02;Search engine traffic;Google;2;2;4;0;2;46,5
2020-08-02;Search engine traffic;Google;3;3;12;33,33333333;4;107,3333333
2020-08-02;Search engine traffic;Mail.ru;1;1;14;0;14;3649
2020-08-02;Social network traffic;VKontakte;4;4;5;0;1,25;31,25
2020-08-02;Social network traffic;VKontakte;3;3;3;66,66666667;1;5,33333333
2020-08-02;Social network traffic;VKontakte;4;5;18;20;3,6;207,8
2020-08-02;Social network traffic;Odnoklassniki;1;1;1;0;1;15
2020-08-03;Internal traffic;;1;1;3;0;3;241
2020-08-03;Internal traffic;;3;3;3;66,66666667;1;5
2020-08-03;Direct traffic;;6;7;9;14,28571429;1,28571429;77
2020-08-03;Direct traffic;;1;1;1;100;1;0
2020-08-03;Direct traffic;;4;5;17;0;3,4;262
2020-08-03;Link traffic;liblenina.ru;3;4;6;0;1,5;93,5
2020-08-03;Link traffic;spblib.ru;1;1;1;0;1;15
2020-08-03;Search engine traffic;Yandex;3;3;22;0;7,33333333;365,3333333
2020-08-03;Search engine traffic;Yandex;2;3;35;0;11,66666667;1274,333333
2020-08-03;Search engine traffic;Yandex;4;4;12;0;3;155
2020-08-03;Search engine traffic;Google;3;3;6;0;2;50,66666667
2020-08-03;Search engine traffic;Google;2;2;2;50;1;8
2020-08-03;Search engine traffic;Google;7;8;20;25;2,5;359
2020-08-03;Social network traffic;VKontakte;6;6;19;16,66666667;3,16666667;141
2020-08-03;Social network traffic;VKontakte;1;1;1;0;1;15
2020-08-03;Social network traffic;VKontakte;17;27;52;3,7037037;1,92592593;125,6296296
2020-08-03;Social network traffic;Odnoklassniki;1;1;1;0;1;15
2020-08-04;Internal traffic;;2;3;14;0;4,66666667;1311,333333
2020-08-04;Internal traffic;;1;1;1;0;1;1117
2020-08-04;Direct traffic;;34;35;173;28,57142857;4,94285714;324,9714286
2020-08-04;Direct traffic;;1;1;4;0;4;30
2020-08-04;Link traffic;liblenina.ru;1;1;2;0;2;25
2020-08-04;Link traffic;spblib.ru;1;2;2;0;1;15
2020-08-04;Link traffic;youtube.com;1;1;1;0;1;25
2020-08-04;Search engine traffic;Yandex;5;5;19;0;3,8;230,2
2020-08-04;Search engine traffic;Yandex;1;1;1;100;1;0
2020-08-04;Search engine traffic;Yandex;6;7;17;14,28571429;2,42857143;544,1428571
2020-08-04;Search engine traffic;Google;2;2;3;0;1,5;13
2020-08-04;Search engine traffic;Google;7;7;14;14,28571429;2;103,8571429
2020-08-04;Social network traffic;VKontakte;9;9;13;11,11111111;1,44444444;42,77777778
2020-08-04;Social network traffic;VKontakte;4;4;10;0;2,5;160,75
2020-08-04;Social network traffic;VKontakte;11;11;34;0;3,09090909;649,2727273
2020-08-05;Internal traffic;;2;2;3;0;1,5;292
2020-08-05;Internal traffic;;1;2;9;0;4,5;194
2020-08-05;Direct traffic;;7;8;27;0;3,375;218,375
2020-08-05;Direct traffic;;2;2;2;50;1;13
2020-08-05;Direct traffic;;3;3;6;0;2;28,33333333
2020-08-05;Link traffic;click.mail.ru;1;1;3;0;3;96
2020-08-05;Link traffic;liblenina.ru;2;3;15;0;5;657,3333333
2020-08-05;Link traffic;liblenina.ru;2;2;2;0;1;663,5
2020-08-05;Link traffic;spbgaidara.ru;1;1;3;0;3;217
2020-08-05;Link traffic;spblib.ru;1;1;3;0;3;57
2020-08-05;Link traffic;spblib.ru;1;1;10;0;10;273
2020-08-05;Search engine traffic;Yandex;1;1;2;0;2;37
2020-08-05;Search engine traffic;Yandex;1;3;106;66,66666667;35,33333333;3013,333333
2020-08-05;Search engine traffic;Yandex;2;3;8;0;2,66666667;97,33333333
2020-08-05;Search engine traffic;Google;3;3;14;0;4,66666667;299,3333333
2020-08-05;Search engine traffic;Google;6;8;24;37,5;3;74
2020-08-05;Social network traffic;VKontakte;18;19;38;15,78947368;2;172,2631579
2020-08-05;Social network traffic;VKontakte;2;2;4;0;2;135
2020-08-05;Social network traffic;VKontakte;27;28;48;7,14285714;1,71428571;92,28571429
2020-08-05;Social network traffic;instagram.com;1;1;1;0;1;15
2020-08-05;Social network traffic;Odnoklassniki;1;1;2;0;2;27
2020-08-05;Recommendation system traffic;Yandex Zen;1;1;1;0;1;15
2020-08-05;Recommendation system traffic;Yandex Zen;1;1;2;0;2;29
2020-08-06;Internal traffic;;2;3;6;33,33333333;2;82
2020-08-06;Internal traffic;;1;1;1;100;1;0
2020-08-06;Internal traffic;;1;1;2;0;2;232
2020-08-06;Direct traffic;;3;3;3;33,33333333;1;10,66666667
2020-08-06;Direct traffic;;1;1;2;0;2;24
2020-08-06;Direct traffic;;4;5;11;40;2,2;35
2020-08-06;Link traffic;spblib.ru;1;2;2;50;1;7,5
2020-08-06;Search engine traffic;Yandex;2;2;4;0;2;30,5
2020-08-06;Search engine traffic;Yandex;1;1;1;0;1;15
2020-08-06;Search engine traffic;Google;3;3;5;0;1,66666667;537,6666667
2020-08-06;Search engine traffic;Google;3;3;3;33,33333333;1;10
2020-08-06;Search engine traffic;Google;7;7;26;0;3,71428571;93,42857143
2020-08-06;Social network traffic;VKontakte;12;13;35;0;2,69230769;120
2020-08-06;Social network traffic;VKontakte;2;3;4;0;1,33333333;113,6666667
2020-08-06;Social network traffic;VKontakte;14;17;28;11,76470588;1,64705882;88,47058824
2020-08-07;Internal traffic;;2;2;2;50;1;8,5
2020-08-07;Internal traffic;;1;1;10;0;10;1338
2020-08-07;Direct traffic;;61;61;77;22,95081967;1,26229508;76,98360656
2020-08-07;Direct traffic;;2;2;2;0;1;14,5
2020-08-07;Direct traffic;;10;13;879;0;67,61538462;930,3076923
2020-08-07;Link traffic;liblenina.ru;1;1;1;0;1;324
2020-08-07;Link traffic;spbgaidara.ru;1;1;1;0;1;15
2020-08-07;Link traffic;spblib.ru;2;2;3;0;1,5;525,5
2020-08-07;Search engine traffic;Yandex;3;3;6;0;2;24
2020-08-07;Search engine traffic;Yandex;3;3;33;33,33333333;11;2333,333333
2020-08-07;Search engine traffic;Google;1;1;1;0;1;126
2020-08-07;Search engine traffic;Google;2;3;14;0;4,66666667;315,3333333
2020-08-07;Search engine traffic;Google;4;4;5;0;1,25;23,75
2020-08-07;Social network traffic;VKontakte;4;4;16;0;4;502,25
2020-08-07;Social network traffic;VKontakte;1;1;1;0;1;15
2020-08-07;Social network traffic;VKontakte;9;9;12;0;1,33333333;21,66666667
2020-08-08;Direct traffic;;8;8;13;25;1,625;46
2020-08-08;Direct traffic;;2;2;13;0;6,5;237
2020-08-08;Direct traffic;;3;3;4;33,33333333;1,33333333;25
2020-08-08;Search engine traffic;Yandex;2;3;3;33,33333333;1;9,33333333
2020-08-08;Search engine traffic;Google;5;6;8;16,66666667;1,33333333;22,5
2020-08-08;Social network traffic;VKontakte;2;2;4;0;2;25
2020-08-08;Social network traffic;VKontakte;2;2;4;50;2;83
2020-08-08;Social network traffic;VKontakte;7;8;13;37,5;1,625;57,125
2020-08-08;Social network traffic;Twitter;1;1;1;0;1;15
2020-08-09;Internal traffic;;1;1;1;0;1;15
2020-08-09;Direct traffic;;4;4;6;0;1,5;35,25
2020-08-09;Direct traffic;;1;1;1;0;1;16
2020-08-09;Direct traffic;;1;1;1;0;1;15
2020-08-09;Link traffic;spblib.ru;1;1;1;0;1;15
2020-08-09;Search engine traffic;Yandex;1;1;2;0;2;13
2020-08-09;Search engine traffic;Google;1;1;8;0;8;459
2020-08-09;Search engine traffic;Google;1;1;7;0;7;342
2020-08-09;Search engine traffic;Google;2;2;2;50;1;7,5
2020-08-09;Social network traffic;VKontakte;1;1;1;100;1;0
2020-08-09;Social network traffic;VKontakte;3;3;13;0;4,33333333;348,6666667
2020-08-09;Social network traffic;Moi Mir@Mail.ru;2;2;3;0;1,5;21,5
2020-08-09;Recommendation system traffic;Yandex Zen;1;1;1;0;1;46
2020-08-10;Internal traffic;;3;9;143;11,11111111;15,88888889;2644
2020-08-10;Internal traffic;;1;1;1;0;1;15
2020-08-10;Internal traffic;;1;1;1;0;1;15
2020-08-10;Direct traffic;;18;19;73;21,05263158;3,84210526;144,0526316
2020-08-10;Direct traffic;;1;2;5;0;2,5;15
2020-08-10;Direct traffic;;6;6;367;0;61,16666667;689,5
2020-08-10;Link traffic;liblenina.ru;1;1;1;0;1;1790
2020-08-10;Link traffic;link.2gis.ru;1;1;1;0;1;66
2020-08-10;Link traffic;spblib.ru;1;1;1;0;1;90
2020-08-10;Search engine traffic;Yandex;3;4;9;0;2,25;71
2020-08-10;Search engine traffic;Yandex;2;2;5;0;2,5;296
2020-08-10;Search engine traffic;Yandex;4;4;16;0;4;518,25
2020-08-10;Search engine traffic;Google;1;1;5;0;5;179
2020-08-10;Search engine traffic;Google;3;3;4;66,66666667;1,33333333;251
2020-08-10;Search engine traffic;Google;2;4;14;0;3,5;802,25
2020-08-10;Social network traffic;VKontakte;6;7;29;14,28571429;4,14285714;544
2020-08-10;Social network traffic;VKontakte;2;2;10;0;5;289,5
2020-08-10;Social network traffic;VKontakte;15;16;44;12,5;2,75;197,25
2020-08-11;Internal traffic;;1;1;8;0;8;210
2020-08-11;Internal traffic;;2;3;7;0;2,33333333;64,66666667
2020-08-11;Internal traffic;;2;2;8;50;4;111
2020-08-11;Direct traffic;;60;60;64;23,33333333;1,06666667;27,96666667
2020-08-11;Direct traffic;;4;4;11;0;2,75;56,25
2020-08-11;Direct traffic;;6;6;99;0;16,5;227,1666667
2020-08-11;Link traffic;crdb-petr.ucoz.ru;1;1;2;0;2;145
2020-08-11;Link traffic;dates.pr-cbs.ru;1;1;2;0;2;58
2020-08-11;Link traffic;liblenina.ru;3;3;3;0;1;15,33333333
2020-08-11;Link traffic;spblib.ru;1;1;1;0;1;135
2020-08-11;Link traffic;youtube.com;1;1;1;0;1;48
2020-08-11;Search engine traffic;Yandex;1;1;4;0;4;414
2020-08-11;Search engine traffic;Yandex;2;3;18;0;6;298,3333333
2020-08-11;Search engine traffic;Yandex;5;6;40;33,33333333;6,66666667;741,8333333
2020-08-11;Search engine traffic;Google;1;1;1;100;1;0
2020-08-11;Search engine traffic;Google;2;2;7;0;3,5;132,5
2020-08-11;Search engine traffic;Google;4;5;11;0;2,2;30,6
2020-08-11;Social network traffic;VKontakte;2;2;4;0;2;172
2020-08-11;Social network traffic;VKontakte;1;1;1;0;1;14
2020-08-11;Social network traffic;VKontakte;7;10;59;0;5,9;537,1
2020-08-11;Social network traffic;Twitter;1;1;1;0;1;15
2020-08-12;Internal traffic;;3;3;18;0;6;596,6666667
2020-08-12;Internal traffic;;1;3;93;0;31;3007,333333
2020-08-12;Internal traffic;;2;2;7;0;3,5;764,5
2020-08-12;Direct traffic;;5;5;10;40;2;47,2
2020-08-12;Direct traffic;;2;2;34;0;17;1160
2020-08-12;Direct traffic;;4;6;61;0;10,16666667;78,66666667
2020-08-12;Link traffic;dates.pr-cbs.ru;1;1;4;0;4;177
2020-08-12;Link traffic;liblenina.ru;1;1;5;0;5;370
2020-08-12;Link traffic;liblenina.ru;2;2;2;0;1;20,5
2020-08-12;Link traffic;link.2gis.ru;1;1;1;0;1;69
2020-08-12;Link traffic;spblib.ru;1;1;1;0;1;16
2020-08-12;Search engine traffic;Yandex;1;1;2;0;2;86
2020-08-12;Search engine traffic;Yandex;8;8;26;25;3,25;135,75
2020-08-12;Search engine traffic;Google;3;3;6;66,66666667;2;22
2020-08-12;Search engine traffic;Google;2;3;28;0;9,33333333;1319,666667
2020-08-12;Search engine traffic;Google;3;4;11;25;2,75;65,75
2020-08-12;Social network traffic;VKontakte;8;10;25;10;2,5;57
2020-08-12;Social network traffic;VKontakte;1;1;1;0;1;15
2020-08-12;Social network traffic;VKontakte;8;9;34;11,11111111;3,77777778;342,5555556
2020-08-12;Social network traffic;Facebook;1;1;1;0;1;15
2020-08-12;Social network traffic;Odnoklassniki;1;1;1;0;1;14
2020-08-13;Internal traffic;;4;5;19;20;3,8;383
2020-08-13;Direct traffic;;43;44;60;20,45454545;1,36363636;59,43181818
2020-08-13;Direct traffic;;6;8;68;0;8,5;139,375
2020-08-13;Link traffic;liblenina.ru;2;2;3;0;1,5;283,5
2020-08-13;Link traffic;link.2gis.ru;2;4;12;25;3;136,25
2020-08-13;Link traffic;link.2gis.ru;1;1;3;0;3;411
2020-08-13;Link traffic;youtube.com;1;1;1;0;1;15
2020-08-13;Search engine traffic;Yandex;1;3;76;0;25,33333333;1481,333333
2020-08-13;Search engine traffic;Yandex;1;2;27;0;13,5;1093,5
2020-08-13;Search engine traffic;Yandex;9;12;42;8,33333333;3,5;132,8333333
2020-08-13;Search engine traffic;Google;2;2;6;0;3;354,5
2020-08-13;Search engine traffic;Google;4;4;5;50;1,25;18,5
2020-08-13;Search engine traffic;Google;7;8;39;12,5;4,875;217,125
2020-08-13;Social network traffic;VKontakte;8;8;13;0;1,625;137,5
2020-08-13;Social network traffic;VKontakte;2;2;2;0;1;17
2020-08-13;Social network traffic;VKontakte;20;21;32;4,76190476;1,52380952;26,76190476
2020-08-13;Social network traffic;Moi Mir@Mail.ru;1;1;1;0;1;12
2020-08-13;Social network traffic;Facebook;2;2;2;0;1;19,5
2020-08-13;Social network traffic;instagram.com;1;1;1;100;1;0
2020-08-14;Internal traffic;;2;2;2;0;1;15,5
2020-08-14;Direct traffic;;18;19;25;0;1,31578947;75,36842105
2020-08-14;Direct traffic;;2;2;2;0;1;15,5
2020-08-14;Direct traffic;;6;7;1562;0;223,1428571;2351,714286
2020-08-14;Link traffic;liblenina.ru;1;1;1;0;1;15
2020-08-14;Link traffic;spblib.ru;1;1;1;0;1;15
2020-08-14;Search engine traffic;Yandex;1;1;1;0;1;15
2020-08-14;Search engine traffic;Yandex;4;4;23;0;5,75;309
2020-08-14;Search engine traffic;Yandex;14;19;58;26,31578947;3,05263158;171,4210526
2020-08-14;Search engine traffic;Google;1;1;1;0;1;15
2020-08-14;Search engine traffic;Google;7;8;35;12,5;4,375;713,25
2020-08-14;Search engine traffic;Bing;1;1;1;0;1;10
2020-08-14;Social network traffic;VKontakte;6;6;9;33,33333333;1,5;48,66666667
2020-08-14;Social network traffic;VKontakte;2;2;4;50;2;37
2020-08-14;Social network traffic;VKontakte;8;8;12;0;1,5;55
2020-08-14;Social network traffic;Odnoklassniki;1;1;2;0;2;42
2020-08-14;Social network traffic;Odnoklassniki;1;1;2;0;2;56
2020-08-15;Direct traffic;;8;9;10;11,11111111;1,11111111;26
2020-08-15;Direct traffic;;1;1;1;0;1;20
2020-08-15;Link traffic;link.2gis.ru;1;5;6;40;1,2;68,6
2020-08-15;Link traffic;yandex.ru;1;2;19;0;9,5;275,5
2020-08-15;Search engine traffic;Yandex;1;2;5;50;2,5;66,5
2020-08-15;Search engine traffic;Yandex;1;1;5;0;5;172
2020-08-15;Search engine traffic;Google;3;3;14;33,33333333;4,66666667;763,3333333
2020-08-15;Search engine traffic;Google;2;4;20;0;5;604,75
2020-08-15;Search engine traffic;Google;3;4;25;0;6,25;781,5
2020-08-15;Social network traffic;VKontakte;3;3;14;0;4,66666667;108
2020-08-15;Social network traffic;VKontakte;2;2;5;50;2,5;774
2020-08-15;Social network traffic;VKontakte;6;6;22;16,66666667;3,66666667;86,16666667
2020-08-15;Social network traffic;Facebook;1;1;1;0;1;11
2020-08-16;Direct traffic;;7;7;7;28,57142857;1;27,85714286
2020-08-16;Direct traffic;;1;1;1;0;1;15
2020-08-16;Direct traffic;;2;2;4;0;2;127
2020-08-16;Link traffic;liblenina.ru;1;1;1;0;1;49
2020-08-16;Link traffic;liblenina.ru;1;1;4;0;4;239
2020-08-16;Link traffic;youtube.com;1;1;1;0;1;14
2020-08-16;Search engine traffic;Yandex;4;4;13;0;3,25;772
2020-08-16;Search engine traffic;Yandex;1;1;1;0;1;15
2020-08-16;Search engine traffic;Yandex;1;1;1;100;1;0
2020-08-16;Search engine traffic;Google;5;5;6;40;1,2;22,4
2020-08-16;Search engine traffic;Google;7;7;9;0;1,28571429;76,71428571
2020-08-16;Social network traffic;VKontakte;3;3;14;0;4,66666667;536
2020-08-16;Social network traffic;VKontakte;4;4;16;25;4;347,75
2020-08-16;Recommendation system traffic;Yandex Zen;1;1;2;0;2;53
2020-08-17;Internal traffic;;2;2;3;0;1,5;70
2020-08-17;Direct traffic;;50;50;56;22;1,12;20,16
2020-08-17;Direct traffic;;2;2;2;0;1;112,5
2020-08-17;Direct traffic;;8;11;266;9,09090909;24,18181818;269
2020-08-17;Link traffic;android-app;1;1;3;0;3;26
2020-08-17;Link traffic;liblenina.ru;1;1;4;0;4;683
2020-08-17;Link traffic;liblenina.ru;3;4;7;25;1,75;523,5
2020-08-17;Link traffic;link.2gis.ru;1;1;1;0;1;15
2020-08-17;Link traffic;spblib.ru;1;1;1;0;1;15
2020-08-17;Link traffic;youtube.com;1;1;2;0;2;53
2020-08-17;Link traffic;youtube.com;1;1;1;0;1;18
2020-08-17;Search engine traffic;Yandex;3;3;10;0;3,33333333;115,3333333
2020-08-17;Search engine traffic;Yandex;1;2;99;0;49,5;4998,5
2020-08-17;Search engine traffic;Yandex;4;7;18;0;2,57142857;170,8571429
2020-08-17;Search engine traffic;Google;3;6;190;0;31,66666667;2820
2020-08-17;Search engine traffic;Google;1;1;1;100;1;0
2020-08-17;Search engine traffic;Google;13;16;55;25;3,4375;210,5
2020-08-17;Social network traffic;VKontakte;8;8;9;37,5;1,125;233,125
2020-08-17;Social network traffic;VKontakte;7;9;35;33,33333333;3,88888889;196,5555556
2020-08-18;Internal traffic;;2;2;5;50;2,5;455
2020-08-18;Internal traffic;;2;2;2;0;1;15,5
2020-08-18;Direct traffic;;9;9;17;44,44444444;1,88888889;84,66666667
2020-08-18;Direct traffic;;2;2;2;0;1;19,5
2020-08-18;Direct traffic;;6;6;14;16,66666667;2,33333333;114,6666667
2020-08-18;Link traffic;android-app;1;1;3;0;3;63
2020-08-18;Link traffic;dates.pr-cbs.ru;1;1;2;0;2;8
2020-08-18;Link traffic;lenta-sport.ru;1;1;1;100;1;0
2020-08-18;Link traffic;liblenina.ru;3;4;13;0;3,25;479,25
2020-08-18;Link traffic;link.2gis.ru;1;1;1;0;1;15
2020-08-18;Link traffic;spblib.ru;1;1;4;0;4;183
2020-08-18;Search engine traffic;Yandex;2;2;11;0;5,5;185,5
2020-08-18;Search engine traffic;Yandex;4;5;165;20;33;1333,4
2020-08-18;Search engine traffic;Yandex;8;13;70;7,69230769;5,38461538;718,4615385
2020-08-18;Search engine traffic;Google;5;6;12;33,33333333;2;24,16666667
2020-08-18;Search engine traffic;Google;2;2;2;0;1;14
2020-08-18;Search engine traffic;Google;8;9;129;0;14,33333333;2201,444444
2020-08-18;Social network traffic;VKontakte;4;4;14;25;3,5;109,25
2020-08-18;Social network traffic;VKontakte;5;7;65;0;9,28571429;768,8571429
2020-08-19;Internal traffic;;1;1;2;0;2;188
2020-08-19;Internal traffic;;2;2;2;0;1;15
2020-08-19;Direct traffic;;35;35;44;17,14285714;1,25714286;105,3142857
2020-08-19;Direct traffic;;1;1;1;0;1;15
2020-08-19;Direct traffic;;7;7;265;0;37,85714286;517,4285714
2020-08-19;Link traffic;spblib.ru;1;1;8;0;8;575
2020-08-19;Search engine traffic;Yandex;1;1;1;0;1;15
2020-08-19;Search engine traffic;Yandex;3;5;45;20;9;1252,2
2020-08-19;Search engine traffic;Yandex;8;9;20;0;2,22222222;90,33333333
2020-08-19;Search engine traffic;Google;1;1;1;100;1;0
2020-08-19;Search engine traffic;Google;2;2;2;50;1;7,5
2020-08-19;Search engine traffic;Google;11;15;56;6,66666667;3,73333333;405,0666667
2020-08-19;Social network traffic;VKontakte;5;5;9;40;1,8;56
2020-08-19;Social network traffic;VKontakte;1;2;2;0;1;16,5
2020-08-19;Social network traffic;VKontakte;5;6;24;0;4;242,6666667
2020-08-19;Social network traffic;Twitter;1;1;1;0;1;12
2020-08-19;Social network traffic;Facebook;1;1;1;0;1;15
2020-08-19;Social network traffic;Odnoklassniki;2;2;2;0;1;23
2020-08-20;Internal traffic;;1;1;1;0;1;15
2020-08-20;Direct traffic;;60;60;79;15;1,31666667;52,28333333
2020-08-20;Direct traffic;;1;1;1;0;1;15
2020-08-20;Direct traffic;;7;8;242;12,5;30,25;609
2020-08-20;Link traffic;ru-skazki.ru;1;1;1;100;1;0
2020-08-20;Link traffic;santour.ru;1;1;1;100;1;0
2020-08-20;Link traffic;spblib.ru;1;1;2;0;2;171
2020-08-20;Link traffic;yandex.ru;1;1;3;0;3;90
2020-08-20;Link traffic;yqzl.net;1;1;1;100;1;0
2020-08-20;Search engine traffic;Yandex;3;3;9;0;3;165,3333333
2020-08-20;Search engine traffic;Yandex;2;2;11;0;5,5;99,5
2020-08-20;Search engine traffic;Yandex;5;7;184;14,28571429;26,28571429;3310,142857
2020-08-20;Search engine traffic;Google;1;1;1;100;1;0
2020-08-20;Search engine traffic;Google;1;1;1;100;1;0
2020-08-20;Search engine traffic;Google;4;4;6;0;1,5;14
2020-08-20;Social network traffic;VKontakte;6;7;12;0;1,71428571;49,57142857
2020-08-20;Social network traffic;VKontakte;1;1;3;0;3;42
2020-08-20;Social network traffic;VKontakte;9;13;41;23,07692308;3,15384615;184,8461539
2020-08-21;Internal traffic;;1;1;3;0;3;14
2020-08-21;Internal traffic;;2;5;98;20;19,6;884,4
2020-08-21;Direct traffic;;4;4;6;0;1,5;382,75
2020-08-21;Direct traffic;;2;2;2;0;1;20,5
2020-08-21;Direct traffic;;8;8;14;0;1,75;66,5
2020-08-21;Link traffic;liblenina.ru;1;1;2;0;2;38
2020-08-21;Link traffic;liblenina.ru;2;2;3;0;1,5;51
2020-08-21;Link traffic;link.2gis.ru;1;1;3;0;3;28
2020-08-21;Link traffic;spblib.ru;1;1;3;0;3;38
2020-08-21;Link traffic;spblib.ru;2;3;3;0;1;15,66666667
2020-08-21;Search engine traffic;Yandex;4;4;17;0;4,25;423,5
2020-08-21;Search engine traffic;Yandex;3;6;17;0;2,83333333;127,1666667
2020-08-21;Search engine traffic;Yandex;10;12;39;16,66666667;3,25;198,3333333
2020-08-21;Search engine traffic;Google;1;1;1;0;1;39
2020-08-21;Search engine traffic;Google;3;4;7;0;1,75;41,75
2020-08-21;Social network traffic;VKontakte;6;7;13;14,28571429;1,85714286;52
2020-08-21;Social network traffic;VKontakte;6;6;15;0;2,5;379,8333333
2020-08-21;Social network traffic;Twitter;1;1;1;0;1;72
2020-08-21;Social network traffic;instagram.com;1;1;1;0;1;15
2020-08-22;Internal traffic;;1;1;2;0;2;68
2020-08-22;Internal traffic;;1;1;1;0;1;15
2020-08-22;Direct traffic;;4;4;12;0;3;214,75
2020-08-22;Direct traffic;;1;1;1;0;1;61
2020-08-22;Direct traffic;;4;4;9;0;2,25;56,5
2020-08-22;Link traffic;spblib.ru;1;1;1;0;1;37
2020-08-22;Link traffic;spblib.ru;1;1;7;0;7;844
2020-08-22;Link traffic;yandex.ru;1;1;1;0;1;15
2020-08-22;Search engine traffic;Yandex;1;1;5;0;5;1131
2020-08-22;Search engine traffic;Yandex;8;10;28;10;2,8;137,6
2020-08-22;Search engine traffic;Google;4;4;7;0;1,75;42
2020-08-22;Search engine traffic;Google;2;2;8;0;4;198,5
2020-08-22;Search engine traffic;Google;5;5;13;20;2,6;114,4
2020-08-22;Social network traffic;VKontakte;1;2;4;0;2;283
2020-08-22;Social network traffic;VKontakte;1;1;2;0;2;580
2020-08-22;Social network traffic;VKontakte;8;9;68;22,22222222;7,55555556;494,6666667
2020-08-22;Social network traffic;Moi Mir@Mail.ru;1;1;1;0;1;15
2020-08-23;Internal traffic;;1;1;1;100;1;0
2020-08-23;Internal traffic;;2;3;4;0;1,33333333;26,66666667
2020-08-23;Direct traffic;;5;5;10;40;2;110
2020-08-23;Direct traffic;;8;8;40;12,5;5;199,375
2020-08-23;Link traffic;derbent.org;1;1;1;0;1;19
2020-08-23;Link traffic;liblenina.ru;2;2;9;0;4,5;166
2020-08-23;Link traffic;liblenina.ru;1;1;10;0;10;829
2020-08-23;Link traffic;link.2gis.ru;1;1;4;0;4;697
2020-08-23;Link traffic;link.2gis.ru;1;1;1;0;1;15
2020-08-23;Link traffic;spblib.ru;1;1;1;0;1;15
2020-08-23;Link traffic;spravkainform.ru;1;1;1;0;1;14
2020-08-23;Search engine traffic;Yandex;6;6;11;0;1,83333333;35,16666667
2020-08-23;Search engine traffic;Yandex;2;3;20;0;6,66666667;349,6666667
2020-08-23;Search engine traffic;Yandex;3;4;14;25;3,5;165,5
2020-08-23;Search engine traffic;Google;7;8;14;12,5;1,75;57,125
2020-08-23;Social network traffic;VKontakte;4;4;9;0;2,25;105,5
2020-08-23;Social network traffic;VKontakte;1;1;1;0;1;15
2020-08-23;Social network traffic;VKontakte;11;11;34;9,09090909;3,09090909;826,8181818
2020-08-23;Social network traffic;Facebook;1;1;1;100;1;0
2020-08-24;Internal traffic;;1;1;1;100;1;0
2020-08-24;Internal traffic;;3;4;5;0;1,25;20,75
2020-08-24;Direct traffic;;5;5;7;40;1,4;18,4
2020-08-24;Direct traffic;;3;3;3;0;1;30,33333333
2020-08-24;Direct traffic;;3;3;10;0;3,33333333;125
